No.,Source,Site,Longitude,Latitude,TRYID,Chinese,Speciesfull,Species,Genus,Family,Order,Class,Phylum,Kingdom,clade,forest_type,leaf_phenology,growth_form,growth_type,ifnfix,mycorrhizal_type,alkaloidM,Leafph,Leafph10,Leafph10_CV,Leafph10_H,Leafph10_H_E1,Leafph10_H_E2,SWR,leaf_s_raw,leaf_area_cm2,LAI,spad_value,leaf_thickness_unified_um,leaf_water_content_unified_mgg,combined_fresh_leaf_ldmc_gg,combined_fresh_leaf_sla_cm2g,leaf_cellulose_mgg,combined_fresh_leaf_np_ratio,leaf_c_unified_mgg,leaf_d15N,leaf_d13C,combined_fresh_leaf_cn_ratio,combined_fresh_leaf_p_mgg,combined_fresh_leaf_n_mgg,leaf_K,leaf_Mg,leaf_Na,leaf_Mn,leaf_Cu,leaf_Fe,leaf_Zn,leaf_Lignin,soil_temp_C,soil_sand_pct,soil_bulk_density_gcm3,soil_clay_pct,soil_silt_pct,soil_moisture,soil_ap,soil_DIN,soil_tc_mgg,soil_nh4,soil_no3,soil_c_mgg,soil_p_mgg,soil_cn_ratio,soil_n_mgg,soil_ap_mgkg,soil_nh4_unified_mgkg,soil_no3_unified_mgkg,soil_no3_nh4_ratio,soil_no3_nh4_ratio_log,soil_Na,soil_water_holding_capacity_pct,soil_total_P_mgg,soil_K_mgg,soil_EC_mScm,soil_POM_prop,soil_MAOM_prop,soil_POM_N,soil_POM_C,soil_MAOM_N,soil_MAOM_C,soil_d13C,soil_d15N,soil_pH_final,SOC_final_gkg,CEC_final,TP_final_mgkg,TN_final_mgkg,solar_radiation_kJm2d,PET_tif,AI_final,PAWC_tif,PS_tif,TS_tif,MAT_final,MAP_final,Elevation_final,sulfur_deposition_kgha,N_deposition_kgha,plant_height_cm,dbh_cm,root_tn_mgg,root_tc_mgg,root_tp_mgg,litter_lignin_mgg,litter_cellulose_mgg,litter_d15N,litter_d13C,litter_c_mgg,litter_ca_mgg,litter_cu_mgg,litter_fe_mgg,litter_k_mgg,litter_mg_mgg,litter_mn_mgg,litter_na_mgg,litter_s_raw,litter_zn_mgg,litter_sla_cm2g,litter_ldmc_gg,litter_cn_ratio,litter_np_ratio,litter_pH,litter_p_mgg,litter_N,decomp_ML2_14m_pct,decomp_harvest2_weight_g,decomp_initial_weight2_g,decomp_initial_weight1_g,decomp_harvest1_weight_g,decomp_ML1_7m_pct,decomp_k_peryear,tannin_mgg,alkaloid_mgg,coumarin_mgg,flavonoids_mgg,SL_larval_growth_mg,SL_biomass_conversion_mgg,SL_leaf_area_consumed_cm2,SE_larval_growth_mg,SE_biomass_conversion_mgg,SE_leaf_area_consumed_cm2,aphid_colony_size,herbivory_pressure_pct,Alternaria_tif,Fusarium_tif,Phoma_tif,Venturia_tif,Path_Single_tif,Pathogens_tif,FBratio_tif,fov_area_um2,stomata_count_per_fov,stomatal_density_pores_mm2,stomata_length_um,stomata_width_um,stomata_size_um2,pore_length_um,pore_width_um,mat_C_raw_nm
362,data,尖峰岭,108.85,18.7,46238,映山红,Rhododendron simsii Planch.,Rhododendron simsii,Rhododendron,Ericaceae,Ericales,Magnoliopsida,Tracheophyta,Plantae,Angiospermae,Tropical & Subtropical Moist Broadleaf Forests,Deciduous,Shrub,shrub,No,ErM,PA,5.09,5.01316,3.6863000127210306,-6.174362167,-47.55677317,-228.0742719,25,,0,0,55.8,165.8,553.8312318,0.446168768,143.1699605,,,448.162252,-3.341,-32.739,27.28012628,0.632075472,16.428159,,,,,,,,,,,,,,0,,,,0,0,58.741,0.15829787,21.29840464,2.758,,0,0,,,,,,,,,,,,,,-28.17398743,-0.765980908,5.3,419,146,393.1298218,111,,1522,0.9341,0.221000001,77.21492004,331.0211792,22.02499962,1422,642,,,,1.394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.25908661,48.83711243,91.31799316,40.57334137,88.22718811,34.87192917,2.327074528,,,,,,,,,
363,data,尖峰岭,108.85,18.7,46238,映山红,Rhododendron simsii Planch.,Rhododendron simsii,Rhododendron,Ericaceae,Ericales,Magnoliopsida,Tracheophyta,Plantae,Angiospermae,Tropical & Subtropical Moist Broadleaf Forests,Deciduous,Shrub,shrub,No,ErM,PA,4.62,4.53188,3.6863000127210306,-6.174362167,-47.55677317,-228.0742719,25,,0,0,50.56,217.4,516.8200908,0.483179909,110.7243196,,,455.991121,-1.509,-31.305,29.46880673,0.835762877,15.473688,,,,,,,,,,,,,,0,,,,0,0,85.495,0.18035303,20.90853509,4.089,,0,0,,,,,,,,,,,,,,-28.16403214,-0.876109324,5.3,419,146,393.1298218,111,,1522,0.9341,0.221000001,77.21492004,331.0211792,22.02499962,1422,642,,,,0.818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.25908661,48.83711243,91.31799316,40.57334137,88.22718811,34.87192917,2.327074528,,,,,,,,,
364,data,尖峰岭,108.85,18.7,46238,映山红,Rhododendron simsii Planch.,Rhododendron simsii,Rhododendron,Ericaceae,Ericales,Magnoliopsida,Tracheophyta,Plantae,Angiospermae,Tropical & Subtropical Moist Broadleaf Forests,Deciduous,Shrub,shrub,No,ErM,PA,4.87,4.78788,3.6863000127210306,-6.174362167,-47.55677317,-228.0742719,25,,0,0,43.96,188.2,458.8338065,0.541166193,136.1589992,,,443.845028,-3.695,-33.123,28.02147649,0.644549763,15.839459,,,,,,,,,,,,,,0,,,,0,0,83.607,0.20007924,21.39928334,3.907,,0,0,,,,,,,,,,,,,,-28.88081303,-0.235362176,5.3,419,146,393.1298218,111,,1522,0.9341,0.221000001,77.21492004,331.0211792,22.02499962,1422,642,,,,0.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.25908661,48.83711243,91.31799316,40.57334137,88.22718811,34.87192917,2.327074528,,,,,,,,,
365,data,尖峰岭,108.85,18.7,1107,长柄山油柑,Acronychia pedunculata (L.) Miq.,Acronychia pedunculata,Acronychia,Rutaceae,Sapindales,Magnoliopsida,Tracheophyta,Plantae,Angiospermae,Tropical & Subtropical Moist Broadleaf Forests,Evergreen,Tree,Angiosperm Trees,No,AM,NO,5.29,5.21796,1.5056129843033839,,,,25,,0,0,39.64,258,715.2251554,0.284774845,159.3477107,,,423.770308,0.609,-32.846,19.2120298,0.735294118,22.05755,,,,,,,,,,,,,,0,,,,0,0,16.345,0.10565903,12.06273063,1.355,,0,0,,,,,,,,,,,,,,-28.87996715,3.070327457,5.3,419,146,393.1298218,111,,1522,0.9341,0.221000001,77.21492004,331.0211792,22.02499962,1422,642,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.25908661,48.83711243,91.31799316,40.57334137,88.22718811,34.87192917,2.327074528,,,,,,,,,
366,data,尖峰岭,108.85,18.7,1107,长柄山油柑,Acronychia pedunculata (L.) Miq.,Acronychia pedunculata,Acronychia,Rutaceae,Sapindales,Magnoliopsida,Tracheophyta,Plantae,Angiospermae,Tropical & Subtropical Moist Broadleaf Forests,Evergreen,Tree,Angiosperm Trees,No,AM,NO,5.44,5.37156,1.5056129843033839,,,,25,,0,0,49.74,254.2,771.3589699,0.22864103,192.0783866,,,419.640874,0.716,-33.691,17.74168842,0.674264008,23.652815,,,,,,,,,,,,,,0,,,,0,0,18.833,0.11015912,12.88166895,1.462,,0,0,,,,,,,,,,,,,,-28.81919473,2.888846599,5.3,419,146,393.1298218,111,,1522,0.9341,0.221000001,77.21492004,331.0211792,22.02499962,1422,642,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.25908661,48.83711243,91.31799316,40.57334137,88.22718811,34.87192917,2.327074528,,,,,,,,,
367,data,尖峰岭,108.85,18.7,1107,长柄山油柑,Acronychia pedunculata (L.) Miq.,Acronychia pedunculata,Acronychia,Rutaceae,Sapindales,Magnoliopsida,Tracheophyta,Plantae,Angiospermae,Tropical & Subtropical Moist Broadleaf Forests,Evergreen,Tree,Angiosperm Trees,No,AM,NO,5.33,5.25892,1.5056129843033839,,,,25,,0,0,49.175,230.25,832.4022346,0.167597765,251.9360841,,,428.354,0.461,-34.103,15.45046365,0.774509804,27.724346,,,,,,,,,,,,,,0,,,,0,0,19.667,0.12219227,13.75314685,1.43,,0,0,,,,,,,,,,,,,,-28.5659763,2.334321756,5.3,419,146,393.1298218,111,,1522,0.9341,0.221000001,77.21492004,331.0211792,22.02499962,1422,642,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.25908661,48.83711243,91.31799316,40.57334137,88.22718811,34.87192917,2.327074528,,,,,,,,,
368,data,尖峰岭,108.85,18.7,26264,大叶白颜,Gironniera subaequalis Planch.,Gironniera subaequalis,Gironniera,Cannabaceae,Rosales,Magnoliopsida,Tracheophyta,Plantae,Angiospermae,Tropical & Subtropical Moist Broadleaf Forests,Evergreen,Tree,Angiosperm Trees,No,AM,NO,5.18,5.10532,0.4194936035260403,,,,25,,0,0,48.38,219.4,680.2774473,0.319722553,176.442597,,,413.350051,9.336,-33.449,15.6877508,0.740740741,26.348586,,,,,,,,,,,,,,0,,,,0,0,15.52,0.0989924,11.63418291,1.334,,0,0,,,,,,,,,,,,,,-28.68170723,6.192132654,5.3,419,146,393.1298218,111,,1522,0.9341,0.221000001,77.21492004,331.0211792,22.02499962,1422,642,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.25908661,48.83711243,91.31799316,40.57334137,88.22718811,34.87192917,2.327074528,,,,,,,,,
369,data,尖峰岭,108.85,18.7,26264,大叶白颜,Gironniera subaequalis Planch.,Gironniera subaequalis,Gironniera,Cannabaceae,Rosales,Magnoliopsida,Tracheophyta,Plantae,Angiospermae,Tropical & Subtropical Moist Broadleaf Forests,Evergreen,Tree,Angiosperm Trees,No,AM,NO,5.14,5.06436,0.4194936035260403,,,,25,,0,0,50.92,223,799.5758466,0.200424153,261.4906977,,,414.590987,2.117,-34.289,15.70799658,0.66468254,26.393626,,,,,,,,,,,,,,0,,,,0,0,19.602,0.10267338,13.14688129,1.491,,0,0,,,,,,,,,,,,,,-29.12969528,3.308770487,5.3,419,146,393.1298218,111,,1522,0.9341,0.221000001,77.21492004,331.0211792,22.02499962,1422,642,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.25908661,48.83711243,91.31799316,40.57334137,88.22718811,34.87192917,2.327074528,,,,,,,,,
370,data,尖峰岭,108.85,18.7,26264,大叶白颜,Gironniera subaequalis Planch.,Gironniera subaequalis,Gironniera,Cannabaceae,Rosales,Magnoliopsida,Tracheophyta,Plantae,Angiospermae,Tropical & Subtropical Moist Broadleaf Forests,Evergreen,Tree,Angiosperm Trees,No,AM,NO,5.15,5.0746,0.4194936035260403,,,,25,,0,0,55.44,234,806.3860613,0.193613939,238.7424684,,,416.750053,1.22,-33.596,12.0019246,0.856610801,34.723602,,,,,,,,,,,,,,0,,,,0,0,25.979,0.12937595,14.19617486,1.83,,0,0,,,,,,,,,,,,,,-28.63193077,2.28757972,5.3,419,146,393.1298218,111,,1522,0.9341,0.221000001,77.21492004,331.0211792,22.02499962,1422,642,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.25908661,48.83711243,91.31799316,40.57334137,88.22718811,34.87192917,2.327074528,,,,,,,,,
371,data,尖峰岭,108.85,18.7,4460,猴耳环,Archidendron clypearia (Jack) I.C.Nielsen,Archidendron clypearia,Archidendron,Fabaceae,Fabales,Magnoliopsida,Tracheophyta,Plantae,Angiospermae,Tropical & Subtropical Moist Broadleaf Forests,Evergreen,Tree,Angiosperm Trees,Yes,AM,PA/QA,5.23,5.15652,0.7025177863087994,,,,25,,0,0,68.18,281.8,668.9366695,0.331063331,200.9083205,,,488.659922,3.102,-32.405,19.13572808,0.715667311,25.536521,,,,,,,,,,,,,,0,,,,0,0,24.066,0.12123253,13.52782462,1.779,,0,0,,,,,,,,,,,,,,-28.95050006,9.556055181,5.3,419,146,393.1298218,111,,1522,0.9341,0.221000001,77.21492004,331.0211792,22.02499962,1422,642,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.25908661,48.83711243,91.31799316,40.57334137,88.22718811,34.87192917,2.327074528,,,,,,,,,
372,data,尖峰岭,108.85,18.7,4460,猴耳环,Archidendron clypearia (Jack) I.C.Nielsen,Archidendron clypearia,Archidendron,Fabaceae,Fabales,Magnoliopsida,Tracheophyta,Plantae,Angiospermae,Tropical & Subtropical Moist Broadleaf Forests,Evergreen,Tree,Angiosperm Trees,Yes,AM,PA/QA,5.19,5.11556,0.7025177863087994,,,,25,,0,0,64,234.4,596.7501693,0.403249831,153.131632,,,491.559173,-1.601,-31.263,21.44535333,0.617283951,22.921477,,,,,,,,,,,,,,0,,,,0,0,20.709,0.12921348,13.09039191,1.582,,0,0,,,,,,,,,,,,,,-28.93058948,2.077334562,5.3,419,146,393.1298218,111,,1522,0.9341,0.221000001,77.21492004,331.0211792,22.02499962,1422,642,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.25908661,48.83711243,91.31799316,40.57334137,88.22718811,34.87192917,2.327074528,,,,,,,,,
373,data,尖峰岭,108.85,18.7,4460,猴耳环,Archidendron clypearia (Jack) I.C.Nielsen,Archidendron clypearia,Archidendron,Fabaceae,Fabales,Magnoliopsida,Tracheophyta,Plantae,Angiospermae,Tropical & Subtropical Moist Broadleaf Forests,Evergreen,Tree,Angiosperm Trees,Yes,AM,PA/QA,5.16,5.08484,0.7025177863087994,,,,25,,0,0,67.52,214.6,754.1415767,0.245858423,320.1918736,,,474.076737,-0.361,-32.052,19.17540255,0.647810219,24.72317,,,,,,,,,,,,,,0,,,,0,0,17.68,0.12216714,11.76314039,1.503,,0,0,,,,,,,,,,,,,,-28.65184136,3.218665419,5.3,419,146,393.1298218,111,,1522,0.9341,0.221000001,77.21492004,331.0211792,22.02499962,1422,642,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.25908661,48.83711243,91.31799316,40.57334137,88.22718811,34.87192917,2.327074528,,,,,,,,,
374,data,尖峰岭,108.85,18.7,259641,鹅掌柴,Schefflera heptaphylla (L.) Frodin,Schefflera heptaphylla,Schefflera,Araliaceae,Apiales,Magnoliopsida,Tracheophyta,Plantae,Angiospermae,Tropical & Subtropical Moist Broadleaf Forests,Evergreen,Tree,Angiosperm Trees,No,AM,NO,6.17,6.11908,0.9530280335827874,,,,25,,0,0,50.64,418.4,815.6135943,0.184386406,195.8380463,,,458.865871,13.794,-30.875,34.14608684,0.692235734,13.438315,,,,,,,,,,,,,,0,,,,0,0,25.745,0.12712592,13.29117192,1.937,,0,0,,,,,,,,,,,,,,-28.5659763,17.83077055,5.3,419,146,393.1298218,111,,1522,0.9341,0.221000001,77.21492004,331.0211792,22.02499962,1422,642,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.25908661,48.83711243,91.31799316,40.57334137,88.22718811,34.87192917,2.327074528,,,,,,,,,
375,data,尖峰岭,108.85,18.7,259641,鹅掌柴,Schefflera heptaphylla (L.) Frodin,Schefflera heptaphylla,Schefflera,Araliaceae,Apiales,Magnoliopsida,Tracheophyta,Plantae,Angiospermae,Tropical & Subtropical Moist Broadleaf Forests,Evergreen,Tree,Angiosperm Trees,No,AM,NO,6.09,6.03716,0.9530280335827874,,,,25,,0,0,48.56,333.6,802.6248752,0.197375125,228.9984512,,,471.44,6.834,-32.374,35.55354449,0.621915104,13.26,,,,,,,,,,,,,,0,,,,0,0,24.926,0.13366912,12.83522142,1.942,,0,0,,,,,,,,,,,,,,-28.61661999,6.125255228,5.3,419,146,393.1298218,111,,1522,0.9341,0.221000001,77.21492004,331.0211792,22.02499962,1422,642,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.25908661,48.83711243,91.31799316,40.57334137,88.22718811,34.87192917,2.327074528,,,,,,,,,
376,data,鼎湖山,112.57,23.17,34821,短序润楠,Machilus breviflora (Benth.) Hemsl.,Machilus breviflora,Machilus,Lauraceae,Laurales,Magnoliopsida,Tracheophyta,Plantae,Angiospermae,Tropical & Subtropical Moist Broadleaf Forests,Evergreen,Tree,Angiosperm Trees,No,AM,NO,3.92,3.81508,22.889135307069214,0.11514165699174418,0.4178589824936937,0.7237529880781115,25,,554.982,5.16,52.94,245.4,559.4262295,0.44057377,258.1311628,,,500.48,-3.592748519,-33.39315833,32.04712813,0.727630285,15.617,,,,,,,,,,,,,,27.75787966,,,,0,0,31.238,0.30560579,13.63509385,2.291,,0,0,,,,,,,,,,,,,,-26.68059052,1.458098661,3.83,145,,554.1295776,,,1320,1.3429,0.213,66.08426666,585.1500244,22.0625,1774,4,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.950178385,,,,,,,,,
377,data,鼎湖山,112.57,23.17,34821,短序润楠,Machilus breviflora (Benth.) Hemsl.,Machilus breviflora,Machilus,Lauraceae,Laurales,Magnoliopsida,Tracheophyta,Plantae,Angiospermae,Tropical & Subtropical Moist Broadleaf Forests,Evergreen,Tree,Angiosperm Trees,No,AM,NO,4.45,4.3578,22.889135307069214,0.11514165699174418,0.4178589824936937,0.7237529880781115,25,,614.271,6.54,46.44,218.2,572.4233983,0.427576602,200.0882736,,,512.563,-4.1761623,-35.94342119,30.9687028,0.797310279,16.551,,,,,,,,,,,,,,29.52850613,,,,0,0,17.213,0.16812735,13.17993874,1.306,,0,0,,,,,,,,,,,,,,-28.55626584,1.679259047,3.9,145,,554.1295776,,,1320,1.3429,0.213,66.08426666,585.1500244,22.0625,1774,4,,,,16.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.950178385,,,,,,,,,
378,data,鼎湖山,112.57,23.17,34821,短序润楠,Machilus breviflora (Benth.) Hemsl.,Machilus breviflora,Machilus,Lauraceae,Laurales,Magnoliopsida,Tracheophyta,Plantae,Angiospermae,Tropical & Subtropical Moist Broadleaf Forests,Evergreen,Tree,Angiosperm Trees,No,AM,NO,5.94,5.88356,22.889135307069214,0.11514165699174418,0.4178589824936937,0.7237529880781115,25,,502.261,5.59,46.5,242,600.6655574,0.399334443,209.2754167,,,513.445,-3.82410226,-35.23055244,32.8373625,0.828516378,15.636,,,,,,,,,,,,,,27.70284736,,,,0,0,16.578,0.20308974,12.8911353,1.286,,0,0,,,,,,,,,,,,,,-28.41432284,2.181896287,4.07,145,,554.1295776,,,1320,1.3429,0.213,66.08426666,585.1500244,22.0625,1774,4,,,,40.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.950178385,,,,,,,,,
379,data,鼎湖山,112.57,23.17,48797,荷木,Schima superba Gardn. & Champ.,Schima superba,Schima,Theaceae,Ericales,Magnoliopsida,Tracheophyta,Plantae,Angiospermae,Tropical & Subtropical Moist Broadleaf Forests,Evergreen,Tree,Angiosperm Trees,No,AM,PA,4.49,4.39876,6.189417495851003,-4.176402104,-15.53567526,-53.81715776,25,,0,0,46.66,217.2,568.1211042,0.431878896,186.0435052,,,504.854,-3.914631984,-33.07186537,29.77084562,0.464666021,16.958,,,,,,,,,,,,,,28.4548105,,,,0,0,30.781,0.28120185,12.889866,2.388,,0,0,,,,,,,,,,,,,,-28.27237984,0.915250442,3.68,145,,554.1295776,,,1320,1.3429,0.213,66.08426666,585.1500244,22.0625,1774,4,,,,21.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.950178385,,,,,,,,,
380,data,鼎湖山,112.57,23.17,48797,荷木,Schima superba Gardn. & Champ.,Schima superba,Schima,Theaceae,Ericales,Magnoliopsida,Tracheophyta,Plantae,Angiospermae,Tropical & Subtropical Moist Broadleaf Forests,Evergreen,Tree,Angiosperm Trees,No,AM,PA,4.6,4.5114,6.189417495851003,-4.176402104,-15.53567526,-53.81715776,25,,0,0,45.66,199.6,580.5658057,0.419434194,202.7504399,,,495.666,-3.05962903,-32.89113808,27.90440804,0.569029851,17.763,,,,,,,,,,,,,,27.90522753,,,,0,0,20.084,0.27598896,12.57608015,1.597,,0,0,,,,,,,,,,,,,,-26.54878631,2.403056673,3.79,145,,554.1295776,,,1320,1.3429,0.213,66.08426666,585.1500244,22.0625,1774,4,,,,22.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.950178385,,,,,,,,,
381,data,鼎湖山,112.57,23.17,48797,荷木,Schima superba Gardn. & Champ.,Schima superba,Schima,Theaceae,Ericales,Magnoliopsida,Tracheophyta,Plantae,Angiospermae,Tropical & Subtropical Moist Broadleaf Forests,Evergreen,Tree,Angiosperm Trees,No,AM,PA,5.52,5.45348,6.189417495851003,-4.176402104,-15.53567526,-53.81715776,25,,0,0,47.98,242.8,592.0658683,0.407934132,179.8251376,,,497.078,-2.858451864,-31.99754205,31.89464228,0.461254613,15.585,,,,,,,,,,,,,,25.77183795,,,,0,0,20.706,0.17349311,14.20164609,1.458,,0,0,,,,,,,,,,,,,,-29.5600056,0.643826332,3.88,145,,554.1295776,,,1320,1.3429,0.213,66.08426666,585.1500244,22.0625,1774,4,,,,36.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.950178385,,,,,,,,,
382,data,鼎湖山,112.57,23.17,42148,马尾松,Pinus massoniana Lamb.,Pinus massoniana,Pinus,Pinaceae,Pinales,Pinopsida,Tracheophyta,Plantae,Gymnospermae,Tropical & Subtropical Moist Broadleaf Forests,Evergreen,Tree,Gymnosperms tree,No,EcM,NO,4.48,4.38852,10.183530991424682,6.329044770762773,55.05088992763209,258.2115617088705,25,,240.773,2.95,41.24,569.4,591.522158,0.408477842,113.5721698,,,527.365,-4.166103441,-27.58980428,42.20946054,0.744368266,12.494,,,,,,,,,,,,,,36.14184397,,,,0,0,43.614,0.32305433,17.07674236,2.554,,0,0,,,,,,,,,,,,,,-27.70460785,-0.461975596,3.63,145,,554.1295776,,,1320,1.3429,0.213,66.08426666,585.1500244,22.0625,1774,4,,,,44.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.950178385,,,,,,,,,
383,data,鼎湖山,112.57,23.17,42148,马尾松,Pinus massoniana Lamb.,Pinus massoniana,Pinus,Pinaceae,Pinales,Pinopsida,Tracheophyta,Plantae,Gymnospermae,Tropical & Subtropical Moist Broadleaf Forests,Evergreen,Tree,Gymnosperms tree,No,EcM,NO,3.54,3.42596,10.183530991424682,6.329044770762773,55.05088992763209,258.2115617088705,25,,226.277,3.3,52.56,575.4,578,0.422,107.2402844,,,517.776,-5.091518404,-28.13198614,43.12284501,0.685990338,12.007,,,,,,,,,,,,,,26.09571008,,,,0,0,16.315,0.1833782,14.87237922,1.097,,0,0,,,,,,,,,,,,,,-26.80225594,1.045936124,3.73,145,,554.1295776,,,1320,1.3429,0.213,66.08426666,585.1500244,22.0625,1774,4,,,,37.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.950178385,,,,,,,,,
384,data,鼎湖山,112.57,23.17,42148,马尾松,Pinus massoniana Lamb.,Pinus massoniana,Pinus,Pinaceae,Pinales,Pinopsida,Tracheophyta,Plantae,Gymnospermae,Tropical & Subtropical Moist Broadleaf Forests,Evergreen,Tree,Gymnosperms tree,No,EcM,NO,3.86,3.75364,10.183530991424682,6.329044770762773,55.05088992763209,258.2115617088705,25,,228.476,3.01,39.02,578.2,566.6666667,0.433333333,103.3828054,,,524.26,-6.952407186,-27.87093561,42.53975982,0.786948177,12.324,,,,,,,,,,,,,,32.81027104,,,,0,0,30.537,0.30989489,14.27629734,2.139,,0,0,,,,,,,,,,,,,,-27.81613449,0.503087905,3.76,145,,554.1295776,,,1320,1.3429,0.213,66.08426666,585.1500244,22.0625,1774,4,,,,43.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.950178385,,,,,,,,,
385,data,鼎湖山,112.57,23.17,,鱼尾葵,Caryota ochlandra Hance,Caryota ochlandra,Caryota,Arecaceae,Arecales,Liliopsida,Tracheophyta,Plantae,Angiospermae,Tropical & Subtropical Moist Broadleaf Forests,Evergreen,Tree,Angiosperm Trees,No,AM,NO,4.19,4.09156,8.290804303974596,0.2665682414698159,0.5042193038331738,0.8733334523960657,25,,1076.04,3.56,74.7,415.8,628.7715517,0.371228448,156.1741655,,,440.176,-3.733572535,-32.12806731,17.23341947,1.163245357,25.542,,,,,,,,,,,,,,28.72373785,,,,0,0,27.58,0.28970147,13.34300919,2.067,,0,0,,,,,,,,,,,,,,-27.34975036,1.347518469,3.78,145,,554.1295776,,,1320,1.3429,0.213,66.08426666,585.1500244,22.0625,1774,4,,,,24.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.950178385,,,,,,,,,
386,data,鼎湖山,112.57,23.17,,鱼尾葵,Caryota ochlandra Hance,Caryota ochlandra,Caryota,Arecaceae,Arecales,Liliopsida,Tracheophyta,Plantae,Angiospermae,Tropical & Subtropical Moist Broadleaf Forests,Evergreen,Tree,Angiosperm Trees,No,AM,NO,3.96,3.85604,8.290804303974596,0.2665682414698159,0.5042193038331738,0.8733334523960657,25,,1204.144,3.09,58.66,179.2,710.4283054,0.289571695,387.1845659,,,440.556,-3.47204222,-32.84093606,14.41232662,1.86023622,30.568,,,,,,,,,,,,,,30.00533903,,,,0,0,23.956,0.25918329,13.35340022,1.794,,0,0,,,,,,,,,,,,,,-26.89350501,1.920524922,3.74,145,,554.1295776,,,1320,1.3429,0.213,66.08426666,585.1500244,22.0625,1774,4,,,,28.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.950178385,,,,,,,,,
387,data,鼎湖山,112.57,23.17,,鱼尾葵,Caryota ochlandra Hance,Caryota ochlandra,Caryota,Arecaceae,Arecales,Liliopsida,Tracheophyta,Plantae,Angiospermae,Tropical & Subtropical Moist Broadleaf Forests,Evergreen,Tree,Angiosperm Trees,No,AM,NO,3.58,3.46692,8.290804303974596,0.2665682414698159,0.5042193038331738,0.8733334523960657,25,,906.325,3.02,66.1,250.4,646.031746,0.353968254,203.2118834,,,440.003,-5.986756791,-34.72853219,19.43819579,1.070745698,22.636,,,,,,,,,,,,,,28.17485241,,,,0,0,20.125,0.21881429,13.90808569,1.447,,0,0,,,,,,,,,,,,,,-26.7617008,0.834828484,3.62,145,,554.1295776,,,1320,1.3429,0.213,66.08426666,585.1500244,22.0625,1774,4,,,,23.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.950178385,,,,,,,,,
